enrollment_id,year,week,absences_per_week,risk_status,week_start_date,week_end_date,week_label
E0028,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0028,2026,4,2,Priority,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0028,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0029,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0029,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0029,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0029,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0029,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0029,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0029,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0029,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0029,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0029,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0029,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0029,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0030,2025,46,2,Priority,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0030,2025,47,2,Priority,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0030,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0030,2025,49,2,Priority,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0030,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0030,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0030,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0030,2026,1,2,Priority,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0030,2026,2,2,Priority,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0030,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0030,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0030,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0031,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0031,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0031,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0031,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0031,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0031,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0031,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0031,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0031,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0031,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0031,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0031,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0032,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0032,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0032,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0032,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0032,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0032,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0032,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0032,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0032,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0032,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0032,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0032,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0033,2025,46,2,Priority,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0033,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0033,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0033,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0033,2025,50,2,Priority,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0033,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0033,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0033,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0033,2026,2,2,Priority,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0033,2026,3,2,Priority,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0033,2026,4,2,Priority,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0033,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0034,2025,46,2,Priority,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0034,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0034,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0034,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0034,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0034,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0034,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0034,2026,1,2,Priority,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0034,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0034,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0034,2026,4,2,Priority,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0034,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0035,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0035,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0035,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0035,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0035,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0035,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0035,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0035,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0035,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0035,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0035,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0035,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0037,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0037,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0037,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0037,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0037,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0037,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0037,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0037,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0037,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0037,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0037,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0037,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0038,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0038,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0038,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0038,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0038,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0038,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0038,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0038,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0038,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0038,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0038,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0038,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0039,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0039,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0039,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0039,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0039,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0039,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0039,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0039,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0039,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0039,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0039,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0039,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0040,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0040,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0040,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0040,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0040,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0040,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0040,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0040,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0040,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0040,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0040,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0040,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0041,2025,46,2,Priority,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0041,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0041,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0041,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0041,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0041,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0041,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0041,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0041,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0041,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0041,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0041,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0042,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0042,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0042,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0042,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0042,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0042,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0042,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0042,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0042,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0042,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0042,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0042,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0043,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0043,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0043,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0043,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0043,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0043,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0043,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0043,2026,1,2,Priority,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0043,2026,2,2,Priority,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0043,2026,3,2,Priority,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0043,2026,4,2,Priority,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0043,2026,5,2,Priority,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0044,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0044,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0044,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0044,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0044,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0044,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0044,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0044,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0044,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0044,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0044,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0044,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0045,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0045,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0045,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0045,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0045,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0045,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0045,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0045,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0045,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0045,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0045,2026,4,2,Priority,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0045,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0046,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0046,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0046,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0046,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0046,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0046,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0046,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0046,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0046,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0046,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0046,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0046,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0047,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0047,2025,47,2,Priority,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0047,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0047,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0047,2025,50,2,Priority,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0047,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0047,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0047,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0047,2026,2,2,Priority,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0047,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0047,2026,4,2,Priority,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0047,2026,5,2,Priority,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0048,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0048,2025,47,2,Priority,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0048,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0048,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0048,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0048,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0048,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0048,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0048,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0048,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0048,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0048,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0049,2025,46,2,Priority,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0049,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0049,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0049,2025,49,2,Priority,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0049,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0049,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0049,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0049,2026,1,2,Priority,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0049,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0049,2026,3,2,Priority,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0049,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0049,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0050,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0050,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0050,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0050,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0050,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0050,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0050,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0050,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0050,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0050,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0050,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0050,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0052,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0052,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0052,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0052,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0052,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0052,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0052,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0052,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0052,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0052,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0052,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0052,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0053,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0053,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0053,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0053,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0053,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0053,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0053,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0053,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0053,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0053,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0053,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0053,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0054,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0054,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0054,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0054,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0054,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0054,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0054,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0054,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0054,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0054,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0054,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0054,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0055,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0055,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0055,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0055,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0055,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0055,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0055,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0055,2026,1,2,Priority,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0055,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0055,2026,3,2,Priority,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0055,2026,4,2,Priority,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0055,2026,5,2,Priority,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0056,2025,46,2,Priority,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0056,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0056,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0056,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0056,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0056,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0056,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
