Enrollment ID,Class Date,Attendance Flag
E0180,2026-01-19,1
E0180,2026-01-21,1
E0180,2026-01-12,1
E0180,2026-01-14,1
E0180,2026-01-05,1
E0180,2026-01-07,1
E0180,2025-12-29,1
E0180,2025-12-31,1
E0180,2025-12-22,1
E0180,2025-12-24,1
E0180,2025-12-15,1
E0180,2025-12-17,1
E0180,2025-12-08,1
E0180,2025-12-10,1
E0180,2025-12-01,1
E0180,2025-12-03,1
E0180,2025-11-24,1
E0180,2025-11-26,1
E0180,2025-11-17,1
E0180,2025-11-19,1
E0180,2025-11-10,1
E0180,2025-11-12,1
E0181,2026-01-26,1
E0181,2026-01-28,1
E0181,2026-01-19,1
E0181,2026-01-21,1
E0181,2026-01-12,1
E0181,2026-01-14,1
E0181,2026-01-05,1
E0181,2026-01-07,1
E0181,2025-12-29,0
E0181,2025-12-31,1
E0181,2025-12-22,1
E0181,2025-12-24,1
E0181,2025-12-15,1
E0181,2025-12-17,1
E0181,2025-12-08,1
E0181,2025-12-10,1
E0181,2025-12-01,1
E0181,2025-12-03,1
E0181,2025-11-24,1
E0181,2025-11-26,1
E0181,2025-11-17,1
E0181,2025-11-19,1
E0181,2025-11-10,1
E0181,2025-11-12,1
E0182,2026-01-26,1
E0182,2026-01-28,1
E0182,2026-01-19,1
E0182,2026-01-21,1
E0182,2026-01-12,1
E0182,2026-01-14,1
E0182,2026-01-05,1
E0182,2026-01-07,1
E0182,2025-12-29,1
E0182,2025-12-31,1
E0182,2025-12-22,1
E0182,2025-12-24,1
E0182,2025-12-15,1
E0182,2025-12-17,1
E0182,2025-12-08,1
E0182,2025-12-10,1
E0182,2025-12-01,1
E0182,2025-12-03,1
E0182,2025-11-24,1
E0182,2025-11-26,1
E0182,2025-11-17,1
E0182,2025-11-19,1
E0182,2025-11-10,1
E0182,2025-11-12,1
E0183,2026-01-26,1
E0183,2026-01-28,1
E0183,2026-01-19,0
E0183,2026-01-21,0
E0183,2026-01-12,0
E0183,2026-01-14,0
E0183,2026-01-05,0
E0183,2026-01-07,0
E0183,2025-12-29,0
E0183,2025-12-31,0
E0183,2025-12-22,1
E0183,2025-12-24,0
E0183,2025-12-15,1
E0183,2025-12-17,1
E0183,2025-12-08,0
E0183,2025-12-10,1
E0183,2025-12-01,1
E0183,2025-12-03,1
E0183,2025-11-24,0
E0183,2025-11-26,0
E0183,2025-11-17,0
E0183,2025-11-19,1
E0183,2025-11-10,0
E0183,2025-11-12,0
E0184,2026-01-26,1
E0184,2026-01-28,1
E0184,2026-01-19,0
E0184,2026-01-21,1
E0184,2026-01-12,0
E0184,2026-01-14,1
E0184,2026-01-05,1
E0184,2026-01-07,1
E0184,2025-12-29,1
E0184,2025-12-31,0
E0184,2025-12-22,1
E0184,2025-12-24,1
E0184,2025-12-15,1
E0184,2025-12-17,1
E0184,2025-12-08,1
E0184,2025-12-10,1
E0184,2025-12-01,1
E0184,2025-12-03,1
E0184,2025-11-24,1
E0184,2025-11-26,1
E0184,2025-11-17,1
E0184,2025-11-19,1
E0184,2025-11-10,1
E0184,2025-11-12,1
E0185,2026-01-26,1
E0185,2026-01-28,1
E0185,2026-01-19,1
E0185,2026-01-21,1
E0185,2026-01-12,1
E0185,2026-01-14,1
E0185,2026-01-05,1
E0185,2026-01-07,0
E0185,2025-12-29,1
E0185,2025-12-31,1
E0185,2025-12-22,1
E0185,2025-12-24,1
E0185,2025-12-15,1
E0185,2025-12-17,1
E0185,2025-12-08,1
E0185,2025-12-10,1
E0185,2025-12-01,1
E0185,2025-12-03,1
E0185,2025-11-24,1
E0185,2025-11-26,1
E0185,2025-11-17,1
E0185,2025-11-19,1
E0185,2025-11-10,1
E0185,2025-11-12,0
E0186,2026-01-26,1
E0186,2026-01-28,0
E0186,2026-01-19,0
E0186,2026-01-21,0
E0186,2026-01-12,1
E0186,2026-01-14,1
E0186,2026-01-05,0
E0186,2026-01-07,0
E0186,2025-12-29,1
E0186,2025-12-31,0
E0186,2025-12-22,1
E0186,2025-12-24,0
E0186,2025-12-15,0
E0186,2025-12-17,0
E0186,2025-12-08,0
E0186,2025-12-10,1
E0186,2025-12-01,0
E0186,2025-12-03,1
E0186,2025-11-24,0
E0186,2025-11-26,0
E0186,2025-11-17,0
E0186,2025-11-19,1
E0186,2025-11-10,0
E0186,2025-11-12,1
E0187,2026-01-26,1
E0187,2026-01-28,1
E0187,2026-01-19,1
E0187,2026-01-21,1
E0187,2026-01-12,1
E0187,2026-01-14,1
E0187,2026-01-05,1
E0187,2026-01-07,1
E0187,2025-12-29,1
E0187,2025-12-31,1
E0187,2025-12-22,1
E0187,2025-12-24,1
E0187,2025-12-15,1
E0187,2025-12-17,1
E0187,2025-12-08,1
E0187,2025-12-10,1
E0187,2025-12-01,1
E0187,2025-12-03,1
E0187,2025-11-24,1
E0187,2025-11-26,1
E0187,2025-11-17,1
E0187,2025-11-19,1
E0187,2025-11-10,1
E0187,2025-11-12,1
E0188,2026-01-26,1
E0188,2026-01-28,0
E0188,2026-01-19,0
E0188,2026-01-21,0
E0188,2026-01-12,1
E0188,2026-01-14,1
E0188,2026-01-05,0
E0188,2026-01-07,1
E0188,2025-12-29,0
E0188,2025-12-31,0
E0188,2025-12-22,1
E0188,2025-12-24,1
E0188,2025-12-15,0
E0188,2025-12-17,0
E0188,2025-12-08,0
E0188,2025-12-10,0
E0188,2025-12-01,1
E0188,2025-12-03,0
E0188,2025-11-24,0
E0188,2025-11-26,0
E0188,2025-11-17,0
E0188,2025-11-19,0
E0188,2025-11-10,1
E0188,2025-11-12,0
E0189,2026-01-26,1
E0189,2026-01-28,1
E0189,2026-01-19,1
E0189,2026-01-21,1
E0189,2026-01-12,1
E0189,2026-01-14,1
E0189,2026-01-05,1
E0189,2026-01-07,1
E0189,2025-12-29,1
E0189,2025-12-31,1
E0189,2025-12-22,1
E0189,2025-12-24,1
E0189,2025-12-15,1
E0189,2025-12-17,1
E0189,2025-12-08,1
E0189,2025-12-10,1
E0189,2025-12-01,0
E0189,2025-12-03,1
E0189,2025-11-24,0
E0189,2025-11-26,1
E0189,2025-11-17,1
E0189,2025-11-19,1
E0189,2025-11-10,1
E0189,2025-11-12,1
E0190,2026-01-26,1
E0190,2026-01-28,1
E0190,2026-01-19,1
E0190,2026-01-21,1
E0190,2026-01-12,1
E0190,2026-01-14,1
E0190,2026-01-05,1
E0190,2026-01-07,0
E0190,2025-12-29,1
E0190,2025-12-31,1
E0190,2025-12-22,1
E0190,2025-12-24,1
E0190,2025-12-15,1
E0190,2025-12-17,1
E0190,2025-12-08,1
E0190,2025-12-10,1
E0190,2025-12-01,1
E0190,2025-12-03,0
E0190,2025-11-24,1
E0190,2025-11-26,1
E0190,2025-11-17,1
E0190,2025-11-19,1
E0190,2025-11-10,1
E0190,2025-11-12,1
E0191,2026-01-26,1
E0191,2026-01-28,1
E0191,2026-01-19,1
E0191,2026-01-21,1
E0191,2026-01-12,1
E0191,2026-01-14,1
E0191,2026-01-05,1
E0191,2026-01-07,1
E0191,2025-12-29,0
E0191,2025-12-31,1
E0191,2025-12-22,0
E0191,2025-12-24,1
E0191,2025-12-15,1
E0191,2025-12-17,1
E0191,2025-12-08,0
E0191,2025-12-10,1
E0191,2025-12-01,1
E0191,2025-12-03,1
E0191,2025-11-24,1
E0191,2025-11-26,1
E0191,2025-11-17,1
E0191,2025-11-19,1
E0191,2025-11-10,1
E0191,2025-11-12,1
E0192,2026-01-26,1
E0192,2026-01-28,1
E0192,2026-01-19,1
E0192,2026-01-21,1
E0192,2026-01-12,1
E0192,2026-01-14,1
E0192,2026-01-05,0
E0192,2026-01-07,1
E0192,2025-12-29,0
E0192,2025-12-31,0
E0192,2025-12-22,0
E0192,2025-12-24,0
E0192,2025-12-15,0
E0192,2025-12-17,1
E0192,2025-12-08,1
E0192,2025-12-10,0
E0192,2025-12-01,1
E0192,2025-12-03,1
E0192,2025-11-24,1
E0192,2025-11-26,1
E0192,2025-11-17,1
E0192,2025-11-19,0
E0192,2025-11-10,1
E0192,2025-11-12,0
E0193,2026-01-26,1
E0193,2026-01-28,1
E0193,2026-01-19,1
E0193,2026-01-21,1
E0193,2026-01-12,1
E0193,2026-01-14,1
E0193,2026-01-05,0
E0193,2026-01-07,1
E0193,2025-12-29,1
E0193,2025-12-31,1
E0193,2025-12-22,1
E0193,2025-12-24,1
E0193,2025-12-15,1
E0193,2025-12-17,1
E0193,2025-12-08,0
E0193,2025-12-10,1
E0193,2025-12-01,1
E0193,2025-12-03,1
E0193,2025-11-24,1
E0193,2025-11-26,1
E0193,2025-11-17,1
E0193,2025-11-19,1
E0193,2025-11-10,1
E0193,2025-11-12,1
E0194,2026-01-26,1
E0194,2026-01-28,1
E0194,2026-01-19,1
E0194,2026-01-21,1
E0194,2026-01-12,1
E0194,2026-01-14,1
E0194,2026-01-05,1
E0194,2026-01-07,1
E0194,2025-12-29,1
E0194,2025-12-31,1
E0194,2025-12-22,1
E0194,2025-12-24,1
E0194,2025-12-15,1
E0194,2025-12-17,1
E0194,2025-12-08,0
E0194,2025-12-10,0
E0194,2025-12-01,1
E0194,2025-12-03,1
E0194,2025-11-24,1
E0194,2025-11-26,1
E0194,2025-11-17,0
E0194,2025-11-19,1
E0194,2025-11-10,1
E0194,2025-11-12,1
E0195,2026-01-26,0
E0195,2026-01-28,0
E0195,2026-01-19,1
E0195,2026-01-21,0
E0195,2026-01-12,1
E0195,2026-01-14,1
E0195,2026-01-05,0
E0195,2026-01-07,0
E0195,2025-12-29,0
E0195,2025-12-31,0
E0195,2025-12-22,0
E0195,2025-12-24,1
E0195,2025-12-15,1
E0195,2025-12-17,1
E0195,2025-12-08,0
E0195,2025-12-10,0
E0195,2025-12-01,1
E0195,2025-12-03,0
E0195,2025-11-24,0
E0195,2025-11-26,0
E0195,2025-11-17,1
E0195,2025-11-19,1
E0195,2025-11-10,1
E0195,2025-11-12,1
E0196,2026-01-26,1
E0196,2026-01-28,1
E0196,2026-01-19,1
E0196,2026-01-21,1
E0196,2026-01-12,1
E0196,2026-01-14,1
E0196,2026-01-05,1
E0196,2026-01-07,1
E0196,2025-12-29,1
E0196,2025-12-31,1
E0196,2025-12-22,1
E0196,2025-12-24,1
E0196,2025-12-15,1
E0196,2025-12-17,1
E0196,2025-12-08,1
E0196,2025-12-10,1
E0196,2025-12-01,1
E0196,2025-12-03,1
E0196,2025-11-24,1
E0196,2025-11-26,1
E0196,2025-11-17,1
E0196,2025-11-19,1
E0196,2025-11-10,1
E0196,2025-11-12,1
E0197,2026-01-26,1
E0197,2026-01-28,1
E0197,2026-01-19,1
E0197,2026-01-21,0
E0197,2026-01-12,1
E0197,2026-01-14,0
E0197,2026-01-05,1
E0197,2026-01-07,1
E0197,2025-12-29,1
E0197,2025-12-31,1
E0197,2025-12-22,1
E0197,2025-12-24,1
E0197,2025-12-15,1
E0197,2025-12-17,1
E0197,2025-12-08,1
E0197,2025-12-10,1
E0197,2025-12-01,1
E0197,2025-12-03,1
E0197,2025-11-24,1
E0197,2025-11-26,0
E0197,2025-11-17,1
E0197,2025-11-19,1
E0197,2025-11-10,1
E0197,2025-11-12,1
E0198,2026-01-26,1
E0198,2026-01-28,1
E0198,2026-01-19,1
E0198,2026-01-21,1
E0198,2026-01-12,1
E0198,2026-01-14,1
E0198,2026-01-05,0
E0198,2026-01-07,1
E0198,2025-12-29,1
E0198,2025-12-31,1
E0198,2025-12-22,1
E0198,2025-12-24,1
E0198,2025-12-15,1
E0198,2025-12-17,1
E0198,2025-12-08,1
E0198,2025-12-10,1
E0198,2025-12-01,1
E0198,2025-12-03,1
E0198,2025-11-24,1
E0198,2025-11-26,0
E0198,2025-11-17,1
E0198,2025-11-19,1
E0198,2025-11-10,1
E0198,2025-11-12,1
E0199,2026-01-26,1
E0199,2026-01-28,1
E0199,2026-01-19,1
E0199,2026-01-21,1
E0199,2026-01-12,1
E0199,2026-01-14,1
E0199,2026-01-05,1
E0199,2026-01-07,1
E0199,2025-12-29,1
E0199,2025-12-31,1
E0199,2025-12-22,1
E0199,2025-12-24,1
E0199,2025-12-15,1
E0199,2025-12-17,1
E0199,2025-12-08,1
E0199,2025-12-10,0
E0199,2025-12-01,1
E0199,2025-12-03,0
E0199,2025-11-24,1
E0199,2025-11-26,1
E0199,2025-11-17,1
E0199,2025-11-19,1
E0199,2025-11-10,1
E0199,2025-11-12,1
E0200,2026-01-26,1
E0200,2026-01-28,1
E0200,2026-01-19,1
E0200,2026-01-21,1
E0200,2026-01-12,0
E0200,2026-01-14,1
E0200,2026-01-05,1
E0200,2026-01-07,1
E0200,2025-12-29,1
E0200,2025-12-31,1
E0200,2025-12-22,1
E0200,2025-12-24,1
E0200,2025-12-15,1
E0200,2025-12-17,1
E0200,2025-12-08,0
E0200,2025-12-10,1
E0200,2025-12-01,1
E0200,2025-12-03,1
E0200,2025-11-24,1
E0200,2025-11-26,1
E0200,2025-11-17,1
E0200,2025-11-19,1
E0200,2025-11-10,1
E0200,2025-11-12,1
E0201,2026-01-26,1
E0201,2026-01-28,1
E0201,2026-01-19,1
E0201,2026-01-21,1
E0201,2026-01-12,1
E0201,2026-01-14,1
E0201,2026-01-05,1
E0201,2026-01-07,1
E0201,2025-12-29,1
E0201,2025-12-31,1
E0201,2025-12-22,1
E0201,2025-12-24,1
E0201,2025-12-15,1
E0201,2025-12-17,1
E0201,2025-12-08,1
E0201,2025-12-10,1
E0201,2025-12-01,1
E0201,2025-12-03,1
E0201,2025-11-24,1
E0201,2025-11-26,1
E0201,2025-11-17,1
E0201,2025-11-19,0
E0201,2025-11-10,1
E0201,2025-11-12,0
E0202,2026-01-26,1
E0202,2026-01-28,1
E0202,2026-01-19,1
E0202,2026-01-21,1
E0202,2026-01-12,1
E0202,2026-01-14,1
E0202,2026-01-05,1
E0202,2026-01-07,1
E0202,2025-12-29,1
E0202,2025-12-31,1
E0202,2025-12-22,1
E0202,2025-12-24,0
E0202,2025-12-15,1
E0202,2025-12-17,0
E0202,2025-12-08,1
E0202,2025-12-10,1
E0202,2025-12-01,1
E0202,2025-12-03,1
E0202,2025-11-24,1
E0202,2025-11-26,1
E0202,2025-11-17,1
E0202,2025-11-19,1
E0202,2025-11-10,1
E0202,2025-11-12,1
E0203,2026-01-26,1
E0203,2026-01-28,1
E0203,2026-01-19,1
E0203,2026-01-21,1
E0203,2026-01-12,1
E0203,2026-01-14,1
E0203,2026-01-05,1
E0203,2026-01-07,1
E0203,2025-12-29,1
E0203,2025-12-31,0
E0203,2025-12-22,0
E0203,2025-12-24,1
E0203,2025-12-15,1
E0203,2025-12-17,1
E0203,2025-12-08,1
E0203,2025-12-10,1
E0203,2025-12-01,1
E0203,2025-12-03,0
E0203,2025-11-24,1
E0203,2025-11-26,1
E0203,2025-11-17,1
E0203,2025-11-19,1
E0203,2025-11-10,1
E0203,2025-11-12,0
E0204,2026-01-26,1
E0204,2026-01-28,1
E0204,2026-01-19,1
E0204,2026-01-21,1
E0204,2026-01-12,1
E0204,2026-01-14,1
E0204,2026-01-05,1
E0204,2026-01-07,1
E0204,2025-12-29,1
E0204,2025-12-31,1
E0204,2025-12-22,1
E0204,2025-12-24,1
E0204,2025-12-15,1
E0204,2025-12-17,1
E0204,2025-12-08,1
E0204,2025-12-10,1
E0204,2025-12-01,1
E0204,2025-12-03,1
E0204,2025-11-24,1
E0204,2025-11-26,1
E0204,2025-11-17,1
E0204,2025-11-19,1
E0204,2025-11-10,1
E0204,2025-11-12,1
E0205,2026-01-26,1
E0205,2026-01-28,1
E0205,2026-01-19,1
E0205,2026-01-21,1
E0205,2026-01-12,1
E0205,2026-01-14,1
E0205,2026-01-05,1
E0205,2026-01-07,1
E0205,2025-12-29,0
E0205,2025-12-31,0
E0205,2025-12-22,1
E0205,2025-12-24,1
E0205,2025-12-15,1
E0205,2025-12-17,1
E0205,2025-12-08,1
E0205,2025-12-10,1
E0205,2025-12-01,1
E0205,2025-12-03,1
E0205,2025-11-24,1
E0205,2025-11-26,1
E0205,2025-11-17,0
E0205,2025-11-19,1
E0205,2025-11-10,1
E0205,2025-11-12,1
E0206,2026-01-26,1
E0206,2026-01-28,1
E0206,2026-01-19,1
E0206,2026-01-21,1
E0206,2026-01-12,1
E0206,2026-01-14,1
E0206,2026-01-05,1
E0206,2026-01-07,1
E0206,2025-12-29,0
E0206,2025-12-31,1
E0206,2025-12-22,1
E0206,2025-12-24,1
E0206,2025-12-15,1
E0206,2025-12-17,0
E0206,2025-12-08,1
E0206,2025-12-10,1
E0206,2025-12-01,1
E0206,2025-12-03,1
E0206,2025-11-24,1
E0206,2025-11-26,1
E0206,2025-11-17,1
E0206,2025-11-19,1
E0206,2025-11-10,1
E0206,2025-11-12,1
E0207,2026-01-26,1
E0207,2026-01-28,1
E0207,2026-01-19,1
E0207,2026-01-21,1
E0207,2026-01-12,1
E0207,2026-01-14,1
E0207,2026-01-05,1
E0207,2026-01-07,1
E0207,2025-12-29,1
E0207,2025-12-31,1
E0207,2025-12-22,1
E0207,2025-12-24,1
E0207,2025-12-15,1
E0207,2025-12-17,1
E0207,2025-12-08,0
E0207,2025-12-10,1
E0207,2025-12-01,1
E0207,2025-12-03,1
E0207,2025-11-24,1
E0207,2025-11-26,1
E0207,2025-11-17,1
E0207,2025-11-19,1
E0207,2025-11-10,1
E0207,2025-11-12,1
E0208,2026-01-26,0
E0208,2026-01-28,1
E0208,2026-01-19,0
E0208,2026-01-21,0
E0208,2026-01-12,0
E0208,2026-01-14,0
E0208,2026-01-05,1
E0208,2026-01-07,0
E0208,2025-12-29,0
E0208,2025-12-31,0
E0208,2025-12-22,0
E0208,2025-12-24,0
E0208,2025-12-15,0
E0208,2025-12-17,1
E0208,2025-12-08,1
E0208,2025-12-10,0
E0208,2025-12-01,0
E0208,2025-12-03,0
E0208,2025-11-24,1
E0208,2025-11-26,0
E0208,2025-11-17,0
E0208,2025-11-19,1
E0208,2025-11-10,0
E0208,2025-11-12,1
E0209,2026-01-26,0
E0209,2026-01-28,1
E0209,2026-01-19,1
E0209,2026-01-21,0
E0209,2026-01-12,1
E0209,2026-01-14,1
E0209,2026-01-05,1
E0209,2026-01-07,1
E0209,2025-12-29,1
E0209,2025-12-31,0
E0209,2025-12-22,1
E0209,2025-12-24,1
E0209,2025-12-15,1
E0209,2025-12-17,1
E0209,2025-12-08,1
E0209,2025-12-10,1
E0209,2025-12-01,1
E0209,2025-12-03,1
E0209,2025-11-24,1
E0209,2025-11-26,1
E0209,2025-11-17,1
E0209,2025-11-19,1
E0209,2025-11-10,1
E0209,2025-11-12,1
E0210,2026-01-26,1
E0210,2026-01-28,1
E0210,2026-01-19,1
E0210,2026-01-21,1
E0210,2026-01-12,1
E0210,2026-01-14,1
E0210,2026-01-05,1
E0210,2026-01-07,1
E0210,2025-12-29,1
E0210,2025-12-31,1
E0210,2025-12-22,1
E0210,2025-12-24,1
E0210,2025-12-15,1
E0210,2025-12-17,1
E0210,2025-12-08,0
E0210,2025-12-10,1
E0210,2025-12-01,1
E0210,2025-12-03,1
E0210,2025-11-24,1
E0210,2025-11-26,1
E0210,2025-11-17,1
E0210,2025-11-19,1
E0210,2025-11-10,1
E0210,2025-11-12,1
E0211,2026-01-26,0
E0211,2026-01-28,1
E0211,2026-01-19,1
E0211,2026-01-21,1
E0211,2026-01-12,1
E0211,2026-01-14,1
E0211,2026-01-05,1
E0211,2026-01-07,1
E0211,2025-12-29,1
E0211,2025-12-31,1
E0211,2025-12-22,1
E0211,2025-12-24,1
E0211,2025-12-15,1
E0211,2025-12-17,0
E0211,2025-12-08,1
E0211,2025-12-10,1
E0211,2025-12-01,1
E0211,2025-12-03,1
E0211,2025-11-24,1
E0211,2025-11-26,1
E0211,2025-11-17,1
E0211,2025-11-19,1
E0211,2025-11-10,1
E0211,2025-11-12,1
E0212,2026-01-26,1
E0212,2026-01-28,1
E0212,2026-01-19,0
E0212,2026-01-21,1
E0212,2026-01-12,0
E0212,2026-01-14,1
E0212,2026-01-05,1
E0212,2026-01-07,1
E0212,2025-12-29,1
E0212,2025-12-31,1
E0212,2025-12-22,0
E0212,2025-12-24,1
E0212,2025-12-15,1
E0212,2025-12-17,1
E0212,2025-12-08,1
E0212,2025-12-10,1
E0212,2025-12-01,1
E0212,2025-12-03,1
E0212,2025-11-24,1
E0212,2025-11-26,1
E0212,2025-11-17,1
E0212,2025-11-19,1
E0212,2025-11-10,1
E0212,2025-11-12,1
E0213,2026-01-26,1
E0213,2026-01-28,0
E0213,2026-01-19,0
E0213,2026-01-21,0
E0213,2026-01-12,0
E0213,2026-01-14,0
E0213,2026-01-05,0
E0213,2026-01-07,0
E0213,2025-12-29,0
E0213,2025-12-31,1
E0213,2025-12-22,0
E0213,2025-12-24,0
E0213,2025-12-15,0
E0213,2025-12-17,0
E0213,2025-12-08,0
E0213,2025-12-10,1
E0213,2025-12-01,0
E0213,2025-12-03,1
E0213,2025-11-24,0
E0213,2025-11-26,1
E0213,2025-11-17,1
E0213,2025-11-19,0
E0213,2025-11-10,0
E0213,2025-11-12,1
E0214,2026-01-26,1
E0214,2026-01-28,1
E0214,2026-01-19,1
E0214,2026-01-21,1
E0214,2026-01-12,1
E0214,2026-01-14,1
E0214,2026-01-05,1
E0214,2026-01-07,1
E0214,2025-12-29,0
E0214,2025-12-31,0
E0214,2025-12-22,1
E0214,2025-12-24,1
E0214,2025-12-15,1
E0214,2025-12-17,1
E0214,2025-12-08,1
E0214,2025-12-10,0
E0214,2025-12-01,1
E0214,2025-12-03,1
E0214,2025-11-24,0
E0214,2025-11-26,1
E0214,2025-11-17,1
E0214,2025-11-19,1
E0214,2025-11-10,1
E0214,2025-11-12,1
E0215,2026-01-26,0
E0215,2026-01-28,1
E0215,2026-01-19,0
E0215,2026-01-21,0
E0215,2026-01-12,0
E0215,2026-01-14,1
E0215,2026-01-05,0
E0215,2026-01-07,0
E0215,2025-12-29,0
E0215,2025-12-31,0
E0215,2025-12-22,1
E0215,2025-12-24,0
E0215,2025-12-15,0
E0215,2025-12-17,0
E0215,2025-12-08,0
E0215,2025-12-10,0
E0215,2025-12-01,0
E0215,2025-12-03,0
E0215,2025-11-24,1
E0215,2025-11-26,0
E0215,2025-11-17,1
E0215,2025-11-19,0
E0215,2025-11-10,0
E0215,2025-11-12,0
E0216,2026-01-26,0
E0216,2026-01-28,1
E0216,2026-01-19,0
E0216,2026-01-21,1
E0216,2026-01-12,1
E0216,2026-01-14,0
E0216,2026-01-05,1
E0216,2026-01-07,1
E0216,2025-12-29,0
E0216,2025-12-31,0
E0216,2025-12-22,0
E0216,2025-12-24,0
E0216,2025-12-15,0
E0216,2025-12-17,0
E0216,2025-12-08,1
E0216,2025-12-10,0
E0216,2025-12-01,0
E0216,2025-12-03,0
E0216,2025-11-24,0
E0216,2025-11-26,0
E0216,2025-11-17,1
E0216,2025-11-19,0
E0216,2025-11-10,0
E0216,2025-11-12,0
E0217,2026-01-26,0
E0217,2026-01-28,0
E0217,2026-01-19,1
E0217,2026-01-21,1
E0217,2026-01-12,1
E0217,2026-01-14,0
E0217,2026-01-05,1
E0217,2026-01-07,1
E0217,2025-12-29,1
E0217,2025-12-31,1
E0217,2025-12-22,1
E0217,2025-12-24,1
E0217,2025-12-15,1
E0217,2025-12-17,1
E0217,2025-12-08,1
E0217,2025-12-10,1
E0217,2025-12-01,1
E0217,2025-12-03,1
E0217,2025-11-24,1
E0217,2025-11-26,1
E0217,2025-11-17,1
E0217,2025-11-19,0
E0217,2025-11-10,1
E0217,2025-11-12,1
E0218,2026-01-26,0
E0218,2026-01-28,1
E0218,2026-01-19,1
E0218,2026-01-21,1
E0218,2026-01-12,1
E0218,2026-01-14,1
E0218,2026-01-05,1
E0218,2026-01-07,1
E0218,2025-12-29,1
E0218,2025-12-31,1
E0218,2025-12-22,1
E0218,2025-12-24,1
E0218,2025-12-15,1
E0218,2025-12-17,1
E0218,2025-12-08,1
E0218,2025-12-10,1
E0218,2025-12-01,1
E0218,2025-12-03,0
E0218,2025-11-24,1
E0218,2025-11-26,1
E0218,2025-11-17,1
E0218,2025-11-19,1
E0218,2025-11-10,1
E0218,2025-11-12,1
E0219,2026-01-26,1
E0219,2026-01-28,1
E0219,2026-01-19,1
E0219,2026-01-21,1
E0219,2026-01-12,1
E0219,2026-01-14,1
E0219,2026-01-05,1
E0219,2026-01-07,0
E0219,2025-12-29,0
E0219,2025-12-31,1
E0219,2025-12-22,1
E0219,2025-12-24,1
E0219,2025-12-15,1
E0219,2025-12-17,1
E0219,2025-12-08,1
E0219,2025-12-10,1
E0219,2025-12-01,1
E0219,2025-12-03,1
E0219,2025-11-24,1
E0219,2025-11-26,1
E0219,2025-11-17,1
E0219,2025-11-19,1
E0219,2025-11-10,1
E0219,2025-11-12,1
E0220,2026-01-26,1
E0220,2026-01-28,1
E0220,2026-01-19,1
E0220,2026-01-21,1
E0220,2026-01-12,1
E0220,2026-01-14,1
E0220,2026-01-05,1
E0220,2026-01-07,1
E0220,2025-12-29,1
E0220,2025-12-31,0
E0220,2025-12-22,1
E0220,2025-12-24,1
E0220,2025-12-15,1
E0220,2025-12-17,1
E0220,2025-12-08,1
E0220,2025-12-10,1
E0220,2025-12-01,1
E0220,2025-12-03,1
E0220,2025-11-24,1
E0220,2025-11-26,1
E0220,2025-11-17,1
E0220,2025-11-19,1
E0220,2025-11-10,1
E0220,2025-11-12,1
E0221,2026-01-26,1
E0221,2026-01-28,1
E0221,2026-01-19,1
E0221,2026-01-21,1
E0221,2026-01-12,1
E0221,2026-01-14,1
E0221,2026-01-05,1
E0221,2026-01-07,1
E0221,2025-12-29,1
E0221,2025-12-31,1
E0221,2025-12-22,0
E0221,2025-12-24,1
E0221,2025-12-15,1
E0221,2025-12-17,1
E0221,2025-12-08,1
E0221,2025-12-10,1
E0221,2025-12-01,1
E0221,2025-12-03,1
E0221,2025-11-24,1
E0221,2025-11-26,1
E0221,2025-11-17,1
E0221,2025-11-19,1
E0221,2025-11-10,1
E0221,2025-11-12,1
E0222,2026-01-26,1
E0222,2026-01-28,1
E0222,2026-01-19,1
E0222,2026-01-21,1
E0222,2026-01-12,1
E0222,2026-01-14,1
E0222,2026-01-05,1
E0222,2026-01-07,1
E0222,2025-12-29,1
E0222,2025-12-31,1
E0222,2025-12-22,1
E0222,2025-12-24,1
E0222,2025-12-15,1
E0222,2025-12-17,1
E0222,2025-12-08,1
E0222,2025-12-10,1
E0222,2025-12-01,1
E0222,2025-12-03,1
E0222,2025-11-24,1
E0222,2025-11-26,1
E0222,2025-11-17,1
E0222,2025-11-19,1
E0222,2025-11-10,1
E0222,2025-11-12,1
E0223,2026-01-26,1
E0223,2026-01-28,0
E0223,2026-01-19,1
E0223,2026-01-21,1
E0223,2026-01-12,1
E0223,2026-01-14,1
E0223,2026-01-05,1
E0223,2026-01-07,1
E0223,2025-12-29,1
E0223,2025-12-31,1
E0223,2025-12-22,0
E0223,2025-12-24,1
E0223,2025-12-15,1
E0223,2025-12-17,0
E0223,2025-12-08,1
E0223,2025-12-10,1
E0223,2025-12-01,1
E0223,2025-12-03,1
E0223,2025-11-24,0
E0223,2025-11-26,0
E0223,2025-11-17,1
E0223,2025-11-19,1
E0223,2025-11-10,1
E0223,2025-11-12,1
E0224,2026-01-26,1
E0224,2026-01-28,0
E0224,2026-01-19,1
E0224,2026-01-21,1
E0224,2026-01-12,1
E0224,2026-01-14,1
E0224,2026-01-05,1
E0224,2026-01-07,1
E0224,2025-12-29,1
E0224,2025-12-31,1
E0224,2025-12-22,1
E0224,2025-12-24,1
E0224,2025-12-15,0
E0224,2025-12-17,1
E0224,2025-12-08,1
E0224,2025-12-10,1
E0224,2025-12-01,1
E0224,2025-12-03,0
E0224,2025-11-24,1
E0224,2025-11-26,1
E0224,2025-11-17,1
